respondent_id,lhj_code,region,size,agency,supervisor_status,domain,topic,imp_rank,skill_rank,section
_222,ZAP,Region 4,Large,County Health Department,Executive,comm,comm_persuade,Very important,Proficient,SecA
_223,LVI,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_224,IWH,Region 5,Small,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_225,DDI,Region 1,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_226,ZAP,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_227,IWH,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_228,IWH,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_229,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_230,IWH,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Not Important,NA,SecA
_231,IWH,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_232,IWH,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_233,IWH,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_234,LVI,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_235,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_236,DDI,Region 1,Medium,County Health Department,Executive,comm,comm_persuade,Moderately important,Proficient,SecA
_237,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_238,ZAP,Region 4,Large,County Health Department,Supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_239,ZAP,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_240,OXR,Region 2,Small,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_241,OXR,Region 2,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_242,OXR,Region 2,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_243,IAB,Region 4,Small,County Health Department,Supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_244,GMU,Region 1,Frontier,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_245,IWH,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_246,IWH,Region 5,Small,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_247,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_248,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_249,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Expert,SecA
_250,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_251,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_252,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_253,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Expert,SecA
_254,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_255,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Beginner,SecA
_256,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_257,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_258,ZAP,Region 4,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Expert,SecA
_259,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_260,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_261,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_262,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_263,WGN,Region 3,Small,Tribal Health Department,Executive,comm,comm_persuade,Very important,Proficient,SecA
_264,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_265,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_266,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_267,ZKQ,Region 2,Medium,County Health Department,Executive,comm,comm_persuade,Somewhat important,NA,SecA
_268,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_269,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_270,YNM,Region 3,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_271,SMA,Region 1,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Not Important,NA,SecA
_272,VUP,Region 4,Small,County Health Department,Supervisor,comm,comm_persuade,Very important,Beginner,SecA
_273,EUP,Region 2,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Beginner,SecA
_274,LVI,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_275,ZKQ,Region 2,Medium,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_276,SMA,Region 1,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_277,VUP,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_278,SMA,Region 1,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_279,HVJ,Region 3,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_280,EUP,Region 2,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_281,RZY,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_282,INE,Region 5,Medium,County Health Department,Executive,comm,comm_persuade,Very important,Proficient,SecA
_283,EUP,Region 2,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_284,EUP,Region 2,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_285,INE,Region 5,Medium,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_286,EUP,Region 2,Large,County Health Department,Executive,comm,comm_persuade,Very important,Proficient,SecA
_287,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_288,HVJ,Region 3,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_289,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_290,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_291,KNN,Region 1,Frontier,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_292,VUP,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_293,OES,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_294,HVJ,Region 3,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_295,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_296,JSO,Region 3,Large,County Health Department,Executive,comm,comm_persuade,Very important,Proficient,SecA
_297,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_298,SMA,Region 1,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_299,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_300,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_301,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Beginner,SecA
_302,OXR,Region 2,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_303,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_304,IWH,Region 5,Small,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_305,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_306,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_307,HPF,Region 4,Large,County Health Department,Executive,comm,comm_persuade,Very important,Proficient,SecA
_308,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_309,HPF,Region 4,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_310,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Not Important,NA,SecA
_311,HPF,Region 4,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_312,JIK,Region 1,Frontier,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_313,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_314,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_315,NDQ,Region 3,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_316,HPF,Region 4,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_317,INE,Region 5,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_318,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_319,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_320,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_321,INE,Region 5,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_322,INE,Region 5,Medium,County Health Department,Supervisor,comm,comm_persuade,Very important,Beginner,SecA
_323,INE,Region 5,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_324,ZAP,Region 4,Large,County Health Department,Supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_325,QGZ,Region 1,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_326,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Expert,SecA
_327,HPF,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_328,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Expert,SecA
_329,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_330,INE,Region 5,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_331,OES,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_332,ZAP,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_333,INE,Region 5,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_334,INE,Region 5,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_335,WBE,Region 1,Frontier,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_336,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_337,HPF,Region 4,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_338,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_339,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_340,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_341,ZAP,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_342,PQS,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Unable to perform,SecA
_343,FHK,Region 1,Frontier,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_344,VUP,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_345,JSO,Region 3,Large,County Health Department,Executive,comm,comm_persuade,Moderately important,Proficient,SecA
_346,INE,Region 5,Medium,County Health Department,Supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_347,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_348,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_349,PQS,Region 4,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_350,WBW,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_351,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_352,EUP,Region 2,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_353,HVJ,Region 3,Medium,County Health Department,Supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_354,IAB,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_355,QLZ,Region 1,Frontier,County Health Department,Supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_356,QLZ,Region 1,Frontier,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_357,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,comm,comm_persuade,Not Important,NA,SecA
_358,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_359,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_360,CKZ,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_361,PLV,Region 2,Frontier,Tribal Health Department,Executive,comm,comm_persuade,Very important,Proficient,SecA
_362,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_363,HPF,Region 4,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Expert,SecA
_364,QLZ,Region 1,Frontier,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_365,STW,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_366,QLZ,Region 1,Frontier,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_367,CKZ,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_368,CKZ,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_369,CKZ,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_370,OUG,Region 3,Medium,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_371,MVU,Region 2,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_372,MVU,Region 2,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_373,MVU,Region 2,Small,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_374,IWH,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_375,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_376,KNN,Region 1,Frontier,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_377,KNA,Region 5,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_378,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_379,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_380,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_381,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_382,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_383,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_384,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_385,KNA,Region 5,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_386,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_387,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_388,KNA,Region 5,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Beginner,SecA
_389,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_390,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_391,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_392,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_393,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_394,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_395,KNA,Region 5,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_396,KNA,Region 5,Large,County Health Department,Executive,comm,comm_persuade,Very important,Expert,SecA
_397,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_398,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_399,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_400,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_401,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_402,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_403,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_404,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_405,RIP,Region 4,Frontier,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_406,JSO,Region 3,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_407,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_408,LVI,Region 4,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_409,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_410,IXW,Region 1,Small,Tribal Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_411,MVU,Region 2,Small,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_412,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Not Important,NA,SecA
_413,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_414,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_415,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_416,EVG,Region 2,Medium,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_417,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_418,KNA,Region 5,Large,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_419,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_420,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_421,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_422,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_423,SMA,Region 1,Medium,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_424,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_425,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_426,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_427,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Beginner,SecA
_428,STW,Region 5,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_429,SMA,Region 1,Medium,County Health Department,Supervisor,comm,comm_persuade,Very important,Proficient,SecA
_430,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_431,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_432,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_433,MVU,Region 2,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_434,MVU,Region 2,Small,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_435,JSO,Region 3,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_436,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Somewhat important,NA,SecA
_437,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_438,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Beginner,SecA
_439,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_440,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_441,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
_442,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_443,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_444,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_445,KNA,Region 5,Large,County Health Department,Supervisor,comm,comm_persuade,Moderately important,Proficient,SecA
_446,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_447,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Proficient,SecA
_448,KNA,Region 5,Large,County Health Department,Non-supervisor,comm,comm_persuade,Very important,Expert,SecA
